pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,2023-08-14,77.4,3.29,6.44,"Suter, Brent",672695,608718,field_out,ball,,,,,14,"Geraldo Perdomo grounds out, second baseman Brendan Rodgers to pitcher Brent Suter.",R,R,L,1,0,B,4,ground_ball,0,1,2023,0.76,0.67,1.5,2.04,453568,453568,453568,2,7,Top,144.8,149.45,,,553869,,,-5.244507338541943,-112.78231503904064,-3.819443608599421,7.326788854941977,17.35354309415874,-25.928736647738724,3.37,1.57,70,53.9,9,78.6,1717,6.7,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.81,0.123,0.111,0.0,1,0,0,1,51,2,Changeup,0.16666666666666666,0.4,4,2,4,2,4,2,Standard,Standard,160,0.0,0.013
FF,2023-08-14,84.7,3.05,6.29,"Suter, Brent",672695,608718,field_out,called_strike,,,,,1,"Geraldo Perdomo grounds out, second baseman Brendan Rodgers to pitcher Brent Suter.",R,R,L,1,0,S,4,ground_ball,0,0,2023,-0.33,0.93,-0.32,3.05,453568,453568,453568,2,7,Top,144.8,149.45,,,553869,,,-7.339026859005542,-123.36599081827087,-3.225674024903705,-2.16919614371067,20.79199436985647,-22.1370277686376,3.37,1.57,70,53.9,9,86.7,2321,7.2,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.3,0.123,0.111,0.0,1,0,0,1,51,1,4-Seam Fastball,0.16666666666666666,0.4,4,2,4,2,4,2,Strategic,Standard,170,0.0,-0.018
CH,2023-08-14,77.0,3.37,6.46,"Suter, Brent",672515,608718,field_out,hit_into_play,,,,,14,"Gabriel Moreno grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",R,R,L,1,0,X,6,ground_ball,2,2,2023,0.49,0.71,0.85,2.17,453568,453568,453568,1,7,Top,120.06,151.82,,,553869,,,-6.317019652367221,-112.0635188401546,-3.5514906787337264,5.158046173147001,17.12725011296391,-25.72808383786697,3.28,1.5,8,100.1,-14,78.3,1813,6.9,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.63,0.203,0.185,0.0,1,0,0,2,50,5,Changeup,0.16666666666666666,0.4,4,2,4,2,4,2,Strategic,Standard,155,0.011,-0.147
CH,2023-08-14,76.4,3.35,6.33,"Suter, Brent",672515,608718,field_out,called_strike,,,,,2,"Gabriel Moreno grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",R,R,L,1,0,S,6,ground_ball,2,1,2023,0.27,0.68,0.06,3.09,453568,453568,453568,1,7,Top,120.06,151.82,,,553869,,,-7.505425341752013,-111.28556135015464,-1.181114286351599,3.348208613879612,15.6376582985046,-26.4490532393586,3.28,1.5,8,100.1,-14,78.1,1521,6.9,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.56,0.203,0.185,0.0,1,0,0,2,50,4,Changeup,0.16666666666666666,0.4,4,2,4,2,4,2,Strategic,Standard,164,0.0,-0.05
SI,2023-08-14,86.8,3.45,6.33,"Suter, Brent",672515,608718,field_out,called_strike,,,,,5,"Gabriel Moreno grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",R,R,L,1,0,S,6,ground_ball,2,0,2023,0.75,1.01,0.1,2.46,453568,453568,453568,1,7,Top,120.06,151.82,,,553869,,,-9.712224109790446,-126.1332568293088,-5.311086319284855,9.698336915021924,20.498232199175995,-20.44021451195148,3.28,1.5,8,100.1,-14,88.8,2173,7.2,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.32,0.203,0.185,0.0,1,0,0,2,50,3,Sinker,0.16666666666666666,0.4,4,2,4,2,4,2,Strategic,Standard,164,0.0,-0.04
CH,2023-08-14,78.6,3.37,6.48,"Suter, Brent",672515,608718,field_out,ball,,,,,12,"Gabriel Moreno grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",R,R,L,1,0,B,6,ground_ball,1,0,2023,0.56,0.66,1.08,3.22,453568,453568,453568,1,7,Top,120.06,151.82,,,553869,,,-6.064596837352867,-114.5204653957172,-1.6067498365403456,5.870982662851206,16.263540677371502,-26.21315435361998,3.28,1.5,8,100.1,-14,80.0,1696,6.7,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.8,0.203,0.185,0.0,1,0,0,2,50,2,Changeup,0.16666666666666666,0.4,4,2,4,2,4,2,Strategic,Standard,158,0.0,0.041
FF,2023-08-14,85.8,3.05,6.31,"Suter, Brent",672515,608718,field_out,ball,,,,,11,"Gabriel Moreno grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",R,R,L,1,0,B,6,ground_ball,0,0,2023,-0.43,0.81,-0.96,3.21,453568,453568,453568,1,7,Top,120.06,151.82,,,553869,,,-8.777229381191463,-124.93019449151345,-2.885123437355014,-3.18496733268176,19.82816812387338,-23.25414574025506,3.28,1.5,8,100.1,-14,88.1,2491,7.2,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.28,0.203,0.185,0.0,1,0,0,2,50,1,4-Seam Fastball,0.16666666666666666,0.4,4,2,4,2,4,2,Strategic,Standard,179,0.0,0.027
SL,2023-08-14,80.0,3.39,6.57,"Suter, Brent",677950,608718,field_out,hit_into_play,,,,,11,"Alek Thomas grounds out, second baseman Brendan Rodgers to first baseman Elehuris Montero.",R,L,L,1,0,X,4,ground_ball,0,1,2023,-0.28,0.16,-0.84,3.24,453568,453568,453568,0,7,Top,148.54,154.25,,,553869,,,-8.891109492549402,-116.40990840101618,-1.0178391541855336,-1.2107874906735958,18.42675243145007,-30.761083778502748,3.3,1.5,6,83.7,-28,81.5,2226,7.0,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.54,0.037,0.033,0.0,1,0,0,2,49,2,Slider,0.16666666666666666,0.4,4,2,4,2,4,2,Standard,Standard,253,0.014,-0.198
FF,2023-08-14,85.5,3.05,6.35,"Suter, Brent",677950,608718,field_out,called_strike,,,,,7,"Alek Thomas grounds out, second baseman Brendan Rodgers to first baseman Elehuris Montero.",R,L,L,1,0,S,4,ground_ball,0,0,2023,-0.29,0.83,-0.4,1.9,453568,453568,453568,0,7,Top,148.54,154.25,,,553869,,,-7.655020187669929,-124.3215625946671,-6.065698732794809,-1.8569433829182889,20.053209142277897,-22.594232105635136,3.3,1.5,6,83.7,-28,87.5,2160,7.2,716998,608718,553869,660707,663898,641857,678662,666134,686668,669911,53.33,0.037,0.033,0.0,1,0,0,2,49,1,4-Seam Fastball,0.16666666666666666,0.4,4,2,4,2,4,2,Strategic,Standard,176,0.0,-0.038
CH,2023-08-14,87.1,-1.76,5.56,"Kelly, Merrill",666134,518876,field_out,hit_into_play,,,,,14,Nolan Jones flies out to left fielder Lourdes Gurriel Jr.,R,L,R,1,0,X,7,fly_ball,0,1,2023,-1.05,0.1,0.06,1.43,453568,663898,453568,2,6,Bot,45.26,108.36,,,672515,,,6.486699835595251,-126.83517927218932,-4.06954138149995,-12.617501366527346,21.30909511976182,-30.497948987461054,3.81,1.78,299,89.2,46,87.5,2111,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.42,0.006,0.006,0.0,1,0,0,3,48,2,Changeup,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,249,-0.046,-0.274
CH,2023-08-14,87.7,-1.78,5.57,"Kelly, Merrill",666134,518876,field_out,swinging_strike,,,,,14,Nolan Jones flies out to left fielder Lourdes Gurriel Jr.,R,L,R,1,0,S,7,fly_ball,0,0,2023,-0.76,-0.2,0.13,1.33,453568,663898,453568,2,6,Bot,45.26,108.36,,,672515,,,6.188752925296086,-127.7104821434473,-3.769576669827245,-9.537710998418822,23.194691723169388,-33.89810605728194,3.81,1.78,299,89.2,46,88.1,2058,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.29,0.006,0.006,0.0,1,0,0,3,48,1,Changeup,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,246,0.0,-0.056
SI,2023-08-14,91.1,-1.69,5.5,"Kelly, Merrill",663898,518876,double,hit_into_play,,,,,5,"Brendan Rodgers doubles (1) on a ground ball to left fielder Lourdes Gurriel Jr. , deflected by third baseman Jace Peterson.",R,R,R,1,0,X,5,ground_ball,1,0,2023,-1.07,0.44,-0.03,2.34,453568,663898,453568,2,6,Bot,81.88,111.22,,,672515,,,6.45510774467031,-132.45767842121344,-2.9348215339801653,-14.005195446756671,29.431074338782675,-26.61771071930983,3.33,1.56,4,98.5,-31,90.8,2086,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.29,0.091,0.085,1.25,1,1,1,2,47,2,Sinker,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,229,0.032,0.211
SI,2023-08-14,91.8,-1.99,5.4,"Kelly, Merrill",663898,518876,double,ball,,,,,13,"Brendan Rodgers doubles (1) on a ground ball to left fielder Lourdes Gurriel Jr. , deflected by third baseman Jace Peterson.",R,R,R,1,0,B,5,ground_ball,0,0,2023,-1.15,0.41,-2.12,2.07,453568,663898,453568,2,6,Bot,81.88,111.22,,,672515,,,2.1577541113909025,-133.6882208636605,-3.4297011154034265,-14.213077923689918,29.806453653694145,-26.73057008207828,3.33,1.56,4,98.5,-31,91.6,2033,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.32,0.091,0.085,1.25,1,1,1,2,47,1,Sinker,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,224,0.0,0.018
CH,2023-08-14,88.4,-1.75,5.52,"Kelly, Merrill",553869,518876,field_out,hit_into_play,,,,,8,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,1,0,X,9,fly_ball,3,2,2023,-0.83,0.23,-0.15,1.87,453568,663898,453568,1,6,Bot,171.92,113.79,,,672515,,,5.611377019281272,-128.7817307492641,-3.369543557525421,-10.369574849861497,23.55599263979146,-29.11750064330269,3.14,1.42,241,83.1,50,88.6,2172,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.43,0.009,0.008,0.0,1,0,0,3,46,7,Changeup,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,239,-0.023,-0.207
SI,2023-08-14,91.8,-1.63,5.42,"Kelly, Merrill",553869,518876,field_out,ball,,,,,14,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,1,0,B,9,fly_ball,2,2,2023,-1.12,0.43,1.36,1.93,453568,663898,453568,1,6,Bot,171.92,113.79,,,672515,,,9.929176102422185,-133.38870929314143,-3.9624502037843774,-15.32261162630846,24.97312112072819,-26.41220461200333,3.14,1.42,241,83.1,50,91.9,2199,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.39,0.009,0.008,0.0,1,0,0,3,46,6,Sinker,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,222,0.0,0.06
SL,2023-08-14,85.2,-1.81,5.45,"Kelly, Merrill",553869,518876,field_out,foul,,,,,6,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,1,0,S,9,fly_ball,2,2,2023,0.05,0.23,0.38,2.48,453568,663898,453568,1,6,Bot,171.92,113.79,,,672515,,,5.0452124032973575,-124.217732779103,-1.266478655520942,-0.3072609560709159,20.764047348959924,-29.68526987053302,3.14,1.42,301,81.9,37,86.0,2280,6.3,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.18,0.009,0.008,0.0,1,0,0,3,46,5,Slider,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,120,0.0,0.0
FF,2023-08-14,91.2,-1.95,5.44,"Kelly, Merrill",553869,518876,field_out,ball,,,,,11,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,1,0,B,9,fly_ball,1,2,2023,-0.53,0.83,-1.62,4.35,453568,663898,453568,1,6,Bot,171.92,113.79,,,672515,,,1.9550765561497567,-132.9162360988484,1.280378310365694,-6.678506540204235,25.325902576654737,-22.692010121839573,3.14,1.42,301,81.9,37,91.4,2255,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.41,0.009,0.008,0.0,1,0,0,3,46,4,4-Seam Fastball,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,231,0.0,0.029
CU,2023-08-14,82.2,-1.76,5.57,"Kelly, Merrill",553869,518876,field_out,ball,,,,,14,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,1,0,B,9,fly_ball,0,2,2023,0.7,-0.94,0.23,0.63,453568,663898,453568,1,6,Bot,171.92,113.79,,,672515,,,3.1508024105522714,-119.70871680638564,-2.864099260582904,6.111226406269138,22.606795658433533,-40.858892056457776,3.14,1.42,301,81.9,37,82.2,2589,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.29,0.009,0.008,0.0,1,0,0,3,46,3,Curveball,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,50,0.0,0.012
FC,2023-08-14,89.9,-1.89,5.42,"Kelly, Merrill",553869,518876,field_out,foul,,,,,6,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,1,0,S,9,fly_ball,0,1,2023,-0.04,0.6,0.6,2.32,453568,663898,453568,1,6,Bot,171.92,113.79,,,672515,,,6.236855260806437,-130.9570815025336,-3.038622822590374,-1.5784864864896129,24.55090903297004,-24.84072632035788,3.14,1.42,137,75.9,12,90.2,2227,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.32,0.009,0.008,0.0,1,0,0,3,46,2,Cutter,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,212,0.0,-0.036
SI,2023-08-14,91.9,-1.7,5.44,"Kelly, Merrill",553869,518876,field_out,called_strike,,,,,9,Elias Diaz flies out to right fielder Corbin Carroll.,R,R,R,1,0,S,9,fly_ball,0,0,2023,-1.08,0.58,0.7,1.94,453568,663898,453568,1,6,Bot,171.92,113.79,,,672515,,,8.40165784397824,-133.6395460457434,-4.361185761603424,-14.669635889369683,23.92950401575573,-24.47282794557798,3.14,1.42,137,75.9,12,92.4,1929,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.28,0.009,0.008,0.0,1,0,0,3,46,1,Sinker,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,222,0.0,-0.027
CH,2023-08-14,87.5,-1.84,5.51,"Kelly, Merrill",641857,518876,strikeout,swinging_strike,,,,,13,Ryan McMahon strikes out swinging.,R,L,R,1,0,S,2,fly_ball,3,2,2023,-1.08,-0.02,-0.16,1.17,453568,663898,453568,0,6,Bot,171.92,113.79,,,672515,,,6.2463308095864,-127.47895675286836,-4.401358548429322,-12.960923998924438,21.81879587565963,-31.82648855224151,3.48,1.61,137,75.9,12,87.9,2180,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.38,0.009,0.008,0.0,1,0,0,3,45,7,Changeup,0.16666666666666666,0.4,2,4,4,2,2,4,Strategic,Standard,249,-0.035,-0.313
FF,2023-08-14,92.5,-1.91,5.35,"Kelly, Merrill",641857,518876,strikeout,foul,,,,,14,Ryan McMahon strikes out swinging.,R,L,R,1,0,S,2,fly_ball,3,2,2023,-0.42,0.9,0.12,1.4,453568,663898,453568,0,6,Bot,171.92,113.79,,,672515,,,6.067210056432673,-134.77564634764644,-6.367426320257079,-6.256422837822767,22.39214619625785,-20.087505413061557,3.48,1.61,137,75.9,12,93.3,2182,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.35,0.009,0.008,0.0,1,0,0,3,45,6,4-Seam Fastball,0.16666666666666666,0.4,2,4,4,2,2,4,Strategic,Standard,225,0.0,0.0
FC,2023-08-14,89.8,-1.93,5.43,"Kelly, Merrill",641857,518876,strikeout,swinging_strike,,,,,5,Ryan McMahon strikes out swinging.,R,L,R,1,0,S,2,fly_ball,3,1,2023,0.04,0.7,-0.02,2.84,453568,663898,453568,0,6,Bot,171.92,113.79,,,672515,,,4.6422140324828005,-130.92774067442838,-2.0758792916706863,-0.254761945489122,20.584479539727784,-23.81451639194602,3.48,1.61,137,75.9,12,90.7,2171,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.32,0.009,0.008,0.0,1,0,0,3,45,5,Cutter,0.16666666666666666,0.4,2,4,4,2,2,4,Strategic,Standard,209,0.0,-0.082
FF,2023-08-14,90.8,-1.93,5.37,"Kelly, Merrill",641857,518876,strikeout,called_strike,,,,,7,Ryan McMahon strikes out swinging.,R,L,R,1,0,S,2,fly_ball,3,0,2023,-0.4,0.88,-0.5,1.9,453568,663898,453568,0,6,Bot,171.92,113.79,,,672515,,,4.423389790237316,-132.3763155355905,-4.781149120097474,-5.556335561320982,22.09790459334131,-21.04742392009633,3.48,1.61,137,75.9,12,91.4,2107,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.42,0.009,0.008,0.0,1,0,0,3,45,4,4-Seam Fastball,0.16666666666666666,0.4,2,4,4,2,2,4,Strategic,Standard,237,0.0,-0.076
FC,2023-08-14,90.1,-1.91,5.44,"Kelly, Merrill",641857,518876,strikeout,ball,,,,,13,Ryan McMahon strikes out swinging.,R,L,R,1,0,B,2,fly_ball,2,0,2023,-0.33,0.71,-1.21,2.23,453568,663898,453568,0,6,Bot,171.92,113.79,,,672515,,,2.444088773096557,-131.43647280181102,-3.642373857642119,-4.322327535068459,22.15047674891816,-23.41129422567062,3.48,1.61,137,75.9,12,90.7,2032,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.42,0.009,0.008,0.0,1,0,0,3,45,3,Cutter,0.16666666666666666,0.4,2,4,4,2,2,4,Strategic,Standard,222,0.0,0.135
CH,2023-08-14,86.4,-1.84,5.67,"Kelly, Merrill",641857,518876,strikeout,ball,,,,,11,Ryan McMahon strikes out swinging.,R,L,R,1,0,B,2,fly_ball,1,0,2023,-0.76,0.44,-1.42,3.1,453568,663898,453568,0,6,Bot,171.92,113.79,,,672515,,,2.5338556738456166,-125.90694401946487,-0.8954933834924091,-8.558446021129793,22.25083850095269,-27.43736538988627,3.48,1.61,137,75.9,12,86.8,2051,6.2,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.3,0.009,0.008,0.0,1,0,0,3,45,2,Changeup,0.16666666666666666,0.4,2,4,4,2,2,4,Strategic,Standard,237,0.0,0.063
FF,2023-08-14,90.6,-1.95,5.43,"Kelly, Merrill",641857,518876,strikeout,ball,,,,,13,Ryan McMahon strikes out swinging.,R,L,R,1,0,B,2,fly_ball,0,0,2023,-0.5,0.93,-1.4,1.35,453568,663898,453568,0,6,Bot,171.92,113.79,,,672515,,,2.438939123818975,-132.0121423896665,-6.3578666657098974,-6.3433479507825306,21.8305190806802,-20.23037041006845,3.48,1.61,137,75.9,12,91.3,2242,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.37,0.009,0.008,0.0,1,0,0,3,45,1,4-Seam Fastball,0.16666666666666666,0.4,2,4,4,2,2,4,Standard,Standard,232,0.0,0.037
SL,2023-08-14,83.4,-1.86,5.58,"Kelly, Merrill",678662,518876,home_run,hit_into_play,,,,,5,Ezequiel Tovar homers (13) on a fly ball to left center field.,R,R,R,1,0,X,2,fly_ball,1,0,2023,0.29,-0.05,-0.06,2.58,453568,663898,453568,0,6,Bot,42.1,47.58,,,672515,,,3.56414537343299,-121.49248820333165,-0.4377154320828671,2.286495583658978,21.118739502523862,-32.79256210657869,3.18,1.48,426,103.3,34,83.6,2278,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.39,0.589,1.181,2.0,1,0,3,6,44,2,Slider,0.08333333333333333,0.4,1,4,4,2,2,4,Standard,Standard,98,0.097,0.964
CH,2023-08-14,90.5,-1.93,5.44,"Kelly, Merrill",678662,518876,home_run,ball,,,,,13,Ezequiel Tovar homers (13) on a fly ball to left center field.,R,R,R,1,0,B,2,fly_ball,0,0,2023,-1.11,0.38,-2.02,1.75,453568,663898,453568,0,6,Bot,42.1,47.58,,,672515,,,2.1490410533146744,-131.83733994940246,-4.109368912397143,-13.492435502168044,26.34985236629337,-27.07845375030272,3.18,1.48,426,103.3,34,90.5,2092,6.1,716998,518876,672515,572233,606466,607054,672695,666971,677950,682998,54.39,0.589,1.181,2.0,1,0,3,6,44,1,Changeup,0.08333333333333333,0.4,1,4,4,1,1,4,Standard,Standard,221,0.0,0.037
FF,2023-08-14,92.9,-0.39,6.79,"Flexen, Chris",607054,623167,field_out,hit_into_play,,,,,6,"Jace Peterson grounds out, second baseman Brendan Rodgers to first baseman Elehuris Montero.",R,L,R,1,0,X,4,ground_ball,0,0,2023,-0.01,1.23,0.44,2.32,453568,663898,453568,2,6,Top,156.42,156.06,,,553869,,,2.135828452565879,-135.1923516361935,-8.395373168769003,-0.5388757613950544,26.163746053850137,-15.56498650325798,3.23,1.49,121,106.1,6,93.2,2080,6.2,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.29,0.62,0.558,0.0,1,0,0,4,43,1,4-Seam Fastball,0.08333333333333333,0.4,4,1,4,1,4,1,Strategic,Standard,186,0.005,-0.105
FC,2023-08-14,87.8,-0.12,6.87,"Flexen, Chris",641786,623167,strikeout,called_strike,,,,,14,Kyle Lewis called out on strikes.,R,R,R,1,0,S,2,ground_ball,2,2,2023,0.52,0.04,0.86,1.87,453568,663898,453568,1,6,Top,156.42,156.06,,,553869,,,1.295300282903357,-127.95140808970405,-6.16338696890601,5.544184749377053,22.43891282214696,-30.78797730877244,3.42,1.65,121,106.1,6,88.3,2496,6.2,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.33,0.62,0.558,0.0,1,0,0,4,42,6,Cutter,0.08333333333333333,0.4,4,1,4,1,4,1,Strategic,Standard,140,0.008,-0.147
FF,2023-08-14,93.2,-0.21,6.86,"Flexen, Chris",641786,623167,strikeout,foul,,,,,1,Kyle Lewis called out on strikes.,R,R,R,1,0,S,2,ground_ball,2,2,2023,0.05,1.27,-0.57,3.18,453568,663898,453568,1,6,Top,156.42,156.06,,,553869,,,-1.0532118885316917,-135.6899158967307,-6.535238323689704,0.8313562253220919,26.273406818881544,-15.217770127783496,3.42,1.65,258,75.7,39,93.4,2201,6.1,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.38,0.62,0.558,0.0,1,0,0,4,42,5,4-Seam Fastball,0.08333333333333333,0.4,4,1,4,1,4,1,Strategic,Standard,184,0.0,0.0
SL,2023-08-14,81.8,-0.06,6.83,"Flexen, Chris",641786,623167,strikeout,ball,,,,,14,Kyle Lewis called out on strikes.,R,R,R,1,0,B,2,ground_ball,1,2,2023,0.33,-0.5,0.37,0.34,453568,663898,453568,1,6,Top,156.42,156.06,,,553869,,,0.3309749418277213,-119.04692435865174,-7.089392528366865,3.084358472955013,23.505550184688687,-35.77556710902736,3.42,1.65,258,75.7,39,81.7,2643,6.3,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.24,0.62,0.558,0.0,1,0,0,4,42,4,Slider,0.08333333333333333,0.4,4,1,4,1,4,1,Strategic,Standard,29,0.0,0.029
SL,2023-08-14,82.1,-0.17,6.78,"Flexen, Chris",641786,623167,strikeout,foul,,,,,13,Kyle Lewis called out on strikes.,R,R,R,1,0,S,2,ground_ball,1,1,2023,0.14,-0.55,-0.83,1.03,453568,663898,453568,1,6,Top,156.42,156.06,,,553869,,,-1.7757425434214766,-119.61432407347496,-5.451269025135787,1.6604394162695872,22.384169029545653,-36.65543890828571,3.42,1.65,258,75.7,39,82.5,2554,6.4,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.05,0.62,0.558,0.0,1,0,0,4,42,3,Slider,0.08333333333333333,0.4,4,1,4,1,4,1,Strategic,Standard,51,0.0,-0.043
FC,2023-08-14,87.8,-0.19,6.86,"Flexen, Chris",641786,623167,strikeout,foul,,,,,8,Kyle Lewis called out on strikes.,R,R,R,1,0,S,2,ground_ball,1,0,2023,0.55,0.14,0.13,1.62,453568,663898,453568,1,6,Top,156.42,156.06,,,553869,,,-0.3662451414532831,-127.96024883978484,-6.951567822946661,6.156450397125736,22.425484156275516,-29.582295382843323,3.42,1.65,3,65.4,-31,88.3,2335,6.2,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.31,0.62,0.558,0.0,1,0,0,4,42,2,Cutter,0.08333333333333333,0.4,4,1,4,1,4,1,Strategic,Standard,157,0.0,-0.033
FF,2023-08-14,92.6,-0.32,6.88,"Flexen, Chris",641786,623167,strikeout,ball,,,,,12,Kyle Lewis called out on strikes.,R,R,R,1,0,B,2,ground_ball,0,0,2023,0.12,1.12,0.88,3.58,453568,663898,453568,1,6,Top,156.42,156.06,,,553869,,,2.7972450775240763,-134.91493356754802,-5.128123235694853,0.996494236768054,26.09452403803689,-17.56001707903053,3.42,1.65,3,65.4,-31,92.8,2415,6.1,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.38,0.62,0.558,0.0,1,0,0,4,42,1,4-Seam Fastball,0.08333333333333333,0.4,4,1,4,1,4,1,Strategic,Standard,173,0.0,0.027
FF,2023-08-14,90.8,-0.09,6.81,"Flexen, Chris",572233,623167,home_run,hit_into_play,,,,,5,Christian Walker homers (25) on a fly ball to right field.    Lourdes Gurriel Jr.  scores.,R,R,R,1,0,X,2,fly_ball,0,1,2023,0.3,1.02,0.1,2.27,453568,663898,666971,1,6,Top,216.09,72.96,,,553869,,,-0.1529116367276223,-132.32551713793148,-7.749780031293481,3.6302540651173274,22.83346432168641,-18.83400525065892,3.42,1.59,382,98.8,30,91.6,1924,6.2,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.25,0.491,0.861,2.0,1,0,3,6,41,2,4-Seam Fastball,0.08333333333333333,0.2,2,1,4,1,4,1,Strategic,Standard,174,-0.193,1.758
FC,2023-08-14,87.4,-0.22,6.86,"Flexen, Chris",572233,623167,home_run,foul,,,,,6,Christian Walker homers (25) on a fly ball to right field.    Lourdes Gurriel Jr.  scores.,R,R,R,1,0,S,2,fly_ball,0,0,2023,0.43,0.12,0.59,2.44,453568,663898,666971,1,6,Top,216.09,72.96,,,553869,,,1.0701514992412209,-127.39766066136144,-4.867190492450083,4.535562975385525,22.156201728577248,-30.1588451007937,3.42,1.59,194,72.0,60,87.8,2216,6.1,716998,623167,553869,660707,663898,641857,678662,666134,686668,669911,54.37,0.491,0.861,2.0,1,0,3,6,41,1,Cutter,0.08333333333333333,0.2,2,1,2,1,2,1,Strategic,Standard,147,0.0,-0.05
