"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-07-01","85.1","-1.82","6.87","Verlander, Justin",666165,434378,,"swinging_strike",,,,,13,"Blake Sabol pops into a double play in foul territory, third baseman Brett Baty to shortstop Francisco Lindor.   Thairo Estrada out at 2nd.","R","L","R","NYM","SF","S",,,1,0,2023,"0.16","0.32","-0.02","1.48",,,642731,0,5,"Top",,,,,682626,,,3.899831664072618,-123.8223935029632,-7.001485093405924,0.9576536475952065,23.002017065509744,-27.799451551587165,"3.55","1.74",,,,"85.4",2588,"6.3",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.2",,,,,,,,32,2,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",136,"0","-0.062"
"SL","2023-07-01","87.3","-1.88","6.82","Verlander, Justin",666165,434378,,"ball",,,,,14,"Blake Sabol pops into a double play in foul territory, third baseman Brett Baty to shortstop Francisco Lindor.   Thairo Estrada out at 2nd.","R","L","R","NYM","SF","B",,,0,0,2023,"0.66","0.23","1.74","1.11",,,642731,0,5,"Top",,,,,682626,,,7.304042027571553,-126.78687847842947,-8.03389461495227,5.6897118417020325,25.28178144454787,-28.195397209974594,"3.63","1.74",,,,"86.8",2627,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.46",,,,,,,,32,1,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",167,"0","0.041"
"FF","2023-07-01","96.1","-1.21","6.9","Verlander, Justin",642731,434378,"single","hit_into_play",,,,,12,"Thairo Estrada singles on a line drive to right fielder Jeff McNeil.","R","R","R","NYM","SF","X",9,"line_drive",0,2,2023,"-0.51","1.63","1.25","2.82",,,,0,5,"Top",172.06,104.81,,,682626,,,7.635028258203606,-139.478624864754,-8.835480259178247,-8.41781815994486,31.879630977421176,-9.014605236635823,"3.41","1.66",170,"99.1",8,"95.4",2400,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.45",0.637,0.595,"0.9",1,1,0,4,31,3,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",205,"-0.029","0.478"
"CU","2023-07-01","79","-1.63","6.84","Verlander, Justin",642731,434378,,"swinging_strike",,,,,13,"Thairo Estrada singles on a line drive to right fielder Jeff McNeil.","R","R","R","NYM","SF","S",,,0,1,2023,"0.44","-1","-0.07","1.5",,,,0,5,"Top",,,,,682626,,,2.5724946419930634,-115.05087589099296,-2.937619647255808,3.3878603281584883,22.305164491170476,-40.70621430797181,"3.41","1.66",,,,"78.5",2713,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.49",,,,,,,,31,2,"Curveball",4,0,0,4,0,4,0,4,"Standard","Standard",42,"0","-0.048"
"CU","2023-07-01","76.8","-1.52","6.95","Verlander, Justin",642731,434378,,"called_strike",,,,,8,"Thairo Estrada singles on a line drive to right fielder Jeff McNeil.","R","R","R","NYM","SF","S",,,0,0,2023,"0.34","-0.92","0.22","1.77",,,,0,5,"Top",,,,,682626,,,3.0525792327489465,-111.7535830508473,-2.26332058256516,2.23620547943284,21.094580507744926,-39.64590956717198,"3.46","1.79",,,,"76.1",2493,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.6",,,,,,,,31,1,"Curveball",4,0,0,4,0,4,0,4,"Standard","Standard",43,"0","-0.038"
"CH","2023-07-01","84.9","-1.74","6.88","Verlander, Justin",672275,434378,"field_out","hit_into_play",,,,,13,"Patrick Bailey flies out to right fielder Jeff McNeil.","R","L","R","NYM","SF","X",9,"fly_ball",0,0,2023,"-1.37","0.65","-0.84","2.39",,,,2,4,"Top",173.82,105.83,,,682626,,,4.805297133443385,-123.60844556810966,-5.500418000328233,-15.004997892484855,23.143502912852256,-24.603920382359462,"3.33","1.6",261,"73.2",33,"84.6",1678,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.56",0.431,0.408,"0",1,0,0,3,25,1,"Changeup",3,0,0,3,0,3,0,3,"Strategic","Standard",238,"0.008","-0.105"
"FF","2023-07-01","95.7","-1.58","6.74","Verlander, Justin",605204,434378,"strikeout","called_strike",,,,,8,"J.D. Davis called out on strikes.","R","R","R","NYM","SF","S",2,,3,2,2023,"-0.75","1.56","0.22","1.73",,,,1,4,"Top",,,,,682626,,,6.390315460810602,-138.8608220268123,-11.026405586025895,-11.09901849195403,30.4920710667867,-9.741910934714516,"3.72","1.82",,,,"95",2501,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.49",,,"0",1,0,0,,24,6,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",212,"0.015","-0.207"
"FF","2023-07-01","93.7","-1.5","6.85","Verlander, Justin",605204,434378,,"foul",,,,,5,"J.D. Davis called out on strikes.","R","R","R","NYM","SF","S",,,3,1,2023,"-0.55","1.63","0.26","2.31",,,,1,4,"Top",,,,,682626,,,5.742236311733514,-136.10678656726378,-9.573327603678191,-8.048771624563011,28.44414985523936,-9.982933963626301,"3.53","1.67",221,"90.6",59,"93.6",2501,"6.2",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.27",,,,,,,,24,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",210,"0","-0.066"
"FF","2023-07-01","94.7","-1.48","6.83","Verlander, Justin",605204,434378,,"ball",,,,,12,"J.D. Davis called out on strikes.","R","R","R","NYM","SF","B",,,2,1,2023,"-0.5","1.44","0.83","3.37",,,,1,4,"Top",,,,,682626,,,7.0976862700707395,-137.77746827319942,-6.607388841877295,-7.750048810439642,26.83837742435997,-12.539774812957702,"3.63","1.77",,,,"94.6",2574,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.55",,,,,,,,24,4,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",206,"0","0.077"
"CU","2023-07-01","80.7","-1.51","6.78","Verlander, Justin",605204,434378,,"ball",,,,,14,"J.D. Davis called out on strikes.","R","R","R","NYM","SF","B",,,1,1,2023,"0.41","-0.97","1.4","1.94",,,,1,4,"Top",,,,,682626,,,5.651706554123952,-117.37681302353641,-2.228832160481984,2.660809712966838,23.067751021407204,-40.87976770660911,"3.69","1.74",,,,"80.1",2664,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.53",,,,,,,,24,3,"Curveball",3,0,0,3,0,3,0,3,"Standard","Standard",36,"0","0.034"
"FF","2023-07-01","95.7","-1.38","6.79","Verlander, Justin",605204,434378,,"called_strike",,,,,9,"J.D. Davis called out on strikes.","R","R","R","NYM","SF","S",,,1,0,2023,"-0.72","1.64","0.55","1.78",,,,1,4,"Top",,,,,682626,,,6.67803331172179,-138.83395127420377,-11.212245227699324,-10.85198620512214,31.029156602478984,-8.632158231712822,"3.72","1.77",,,,"95",2492,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.43",,,,,,,,24,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",203,"0","-0.033"
"FF","2023-07-01","96.1","-1.26","6.89","Verlander, Justin",605204,434378,,"ball",,,,,12,"J.D. Davis called out on strikes.","R","R","R","NYM","SF","B",,,0,0,2023,"-0.39","1.64","0.66","4.16",,,,1,4,"Top",,,,,682626,,,5.944600094041666,-139.87560857542934,-5.351232570359117,-6.450596321505109,30.936243070150294,-9.670703754312992,"3.72","1.74",,,,"95.8",2507,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.44",,,,,,,,24,1,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",203,"0","0.026"
"SL","2023-07-01","87.9","-1.57","6.81","Verlander, Justin",527038,434378,"field_out","hit_into_play",,,,,6,"Wilmer Flores grounds out, third baseman Brett Baty to first baseman Pete Alonso.","R","R","R","NYM","SF","X",5,"ground_ball",2,2,2023,"0.39","0.35","0.37","2.33",,,,0,4,"Top",92.36,157.14,,,682626,,,3.886676829062565,-128.1699278130675,-5.607829376102702,3.709803736996451,20.612046420141635,-27.546060822776667,"3.17","1.52",14,"97.6",-9,"88.5",2688,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.44",0.246,0.238,"0",1,0,0,2,23,5,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",160,"0.021","-0.208"
"SL","2023-07-01","88","-1.65","6.83","Verlander, Justin",527038,434378,,"ball",,,,,14,"Wilmer Flores grounds out, third baseman Brett Baty to first baseman Pete Alonso.","R","R","R","NYM","SF","B",,,1,2,2023,"0.42","0.25","0.75","1.11",,,,0,4,"Top",,,,,682626,,,4.936380110827857,-127.96532917129072,-8.332766663129332,3.7765461701398926,23.364816012829483,-28.0111563796129,"3.23","1.59",,,,"88.1",2726,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.39",,,,,,,,23,4,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",164,"0","0.037"
"CU","2023-07-01","77.3","-1.62","6.94","Verlander, Justin",527038,434378,,"called_strike",,,,,5,"Wilmer Flores grounds out, third baseman Brett Baty to first baseman Pete Alonso.","R","R","R","NYM","SF","S",,,1,1,2023,"1.02","-1.26","0.24","2.58",,,,0,4,"Top",,,,,682626,,,2.089226628117063,-112.63460622841005,-0.07705269067847276,8.275670135924727,20.337966188686526,-43.14325385891274,"3.17","1.54",,,,"76.8",2762,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.63",,,,,,,,23,3,"Curveball",3,0,0,3,0,3,0,3,"Standard","Standard",48,"0","-0.053"
"SL","2023-07-01","85.9","-1.68","6.89","Verlander, Justin",527038,434378,,"swinging_strike",,,,,9,"Wilmer Flores grounds out, third baseman Brett Baty to first baseman Pete Alonso.","R","R","R","NYM","SF","S",,,1,0,2023,"0.43","0.35","0.53","1.68",,,,0,4,"Top",,,,,682626,,,4.337035661634903,-125.10869444410103,-6.836087118160701,3.790966041749536,22.00092905705327,-27.477901836102983,"3.17","1.52",,,,"85.8",2606,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.62",,,,,,,,23,2,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",164,"0","-0.048"
"SL","2023-07-01","85.1","-1.66","6.86","Verlander, Justin",527038,434378,,"ball",,,,,14,"Wilmer Flores grounds out, third baseman Brett Baty to first baseman Pete Alonso.","R","R","R","NYM","SF","B",,,0,0,2023,"0.42","0.1","1.17","1.1",,,,0,4,"Top",,,,,682626,,,5.751648646167069,-123.78943010859041,-7.427789116726703,3.3333324378886737,21.917362836880407,-30.00305168948756,"3.4","1.65",,,,"85.1",2669,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.46",,,,,,,,23,1,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",159,"0","0.037"
"SL","2023-07-01","85.8","-1.56","6.89","Verlander, Justin",592626,434378,"strikeout","called_strike",,,,,9,"Joc Pederson called out on strikes.","R","L","R","NYM","SF","S",2,,3,2,2023,"0.2","0.37","0.29","2.27",,,,2,3,"Top",,,,,682626,,,3.9439863490318716,-124.93307847204345,-5.426640865027163,1.3428073675072005,23.81315553869092,-27.39727476373616,"3.43","1.79",,,,"85.7",2560,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.44",,,"0",1,0,0,,16,6,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",141,"0.011","-0.133"
"SL","2023-07-01","87","-1.73","6.82","Verlander, Justin",592626,434378,,"ball",,,,,14,"Joc Pederson called out on strikes.","R","L","R","NYM","SF","B",,,2,2,2023,"0.52","0","1.13","1.98",,,,2,3,"Top",,,,,682626,,,5.756911733442474,-126.60914398518703,-5.4640668680285565,4.4547337560138365,24.40812158639899,-31.258093669876203,"3.49","1.82",,,,"86.6",2602,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.6",,,,,,,,16,5,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",136,"0","0.042"
"SL","2023-07-01","87.7","-1.45","6.77","Verlander, Justin",592626,434378,,"ball",,,,,14,"Joc Pederson called out on strikes.","R","L","R","NYM","SF","B",,,1,2,2023,"0.48","0.01","1.26","1.4",,,,2,3,"Top",,,,,682626,,,5.546460200069492,-127.48905052766791,-6.823647040846221,4.119724235255382,25.642432040568853,-30.876825683377653,"3.49","1.79",,,,"87.2",2479,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.51",,,,,,,,16,4,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",139,"0","0.018"
"SL","2023-07-01","87.6","-1.62","6.81","Verlander, Justin",592626,434378,,"swinging_strike",,,,,6,"Joc Pederson called out on strikes.","R","L","R","NYM","SF","S",,,1,1,2023,"0.3","0.61","0.51","2.92",,,,2,3,"Top",,,,,682626,,,4.507536762063436,-127.48124567306982,-4.483512704997465,2.2644478618476587,27.08420649857045,-24.782685009187983,"3.47","1.74",,,,"87",2591,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.49",,,,,,,,16,3,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",162,"0","-0.028"
"SL","2023-07-01","86","-1.77","6.84","Verlander, Justin",592626,434378,,"swinging_strike",,,,,14,"Joc Pederson called out on strikes.","R","L","R","NYM","SF","S",,,1,0,2023,"0.29","0.23","0.38","0.29",,,,2,3,"Top",,,,,682626,,,4.481694936432989,-125.00887323284864,-9.707380304563708,2.2698960865797564,22.881510027069165,-28.164176759732822,"3.47","1.74",,,,"85.6",2624,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.62",,,,,,,,16,2,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",164,"0","-0.022"
"FF","2023-07-01","94.8","-1.55","6.92","Verlander, Justin",592626,434378,,"ball",,,,,12,"Joc Pederson called out on strikes.","R","L","R","NYM","SF","B",,,0,0,2023,"-0.68","1.44","1.04","2.7",,,,2,3,"Top",,,,,682626,,,8.208793167886913,-137.60292741352666,-8.485303958189826,-10.440703651548668,29.80398307382392,-12.194990574166313,"3.46","1.79",,,,"94.1",2457,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.52",,,,,,,,16,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",209,"0","0.019"
"SL","2023-07-01","88.6","-1.74","6.78","Verlander, Justin",682641,434378,"field_out","hit_into_play",,,,,9,"Luis Matos grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.","R","R","R","NYM","SF","X",4,"ground_ball",0,1,2023,"0.19","0.58","0.38","1.75",,,,1,3,"Top",137.22,156.52,,,682626,,,4.777821390288303,-128.97011358353234,-7.4642915270433265,1.1900613698254583,24.44086621585178,-24.460965869587763,"3.43","1.66",48,"63",4,"88.5",2579,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.47",0.143,0.129,"0",1,0,0,2,15,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",166,"0.018","-0.142"
"SL","2023-07-01","87.6","-1.72","6.84","Verlander, Justin",682641,434378,,"called_strike",,,,,14,"Luis Matos grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.","R","R","R","NYM","SF","S",,,0,0,2023,"0.38","0.17","0.84","2.16",,,,1,3,"Top",,,,,682626,,,5.350343496600023,-127.50046564393469,-5.542628672455059,3.1709491660065026,23.688319112584175,-29.42435903574052,"3.4","1.68",,,,"87.1",2676,"5.7",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.75",,,,,,,,15,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",169,"0","-0.027"
"FF","2023-07-01","93.7","-1.62","6.95","Verlander, Justin",543063,434378,"field_out","hit_into_play",,,,,2,"Brandon Crawford grounds out, first baseman Pete Alonso to pitcher Justin Verlander.","R","L","R","NYM","SF","X",3,"ground_ball",0,0,2023,"-0.57","1.57","-0.15","2.97",,,,0,3,"Top",156.9,157.53,,,682626,,,5.019081032079726,-136.17022882861258,-7.876158146835842,-8.274243196489618,31.716371645529513,-11.144294165592429,"3.4","1.63",26,"98.2",-5,"92.3",2433,"5.7",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.81",0.274,0.277,"0",1,0,0,2,14,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",214,"0.025","-0.236"
"FF","2023-07-01","94.5","-1.53","6.85","Verlander, Justin",596103,434378,"field_out","hit_into_play",,,,,6,"Austin Slater grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.","R","R","R","NYM","SF","X",4,"ground_ball",0,1,2023,"-1.04","1.47","0.36","2.77",,,,2,2,"Top",143.57,146.62,,,682626,,,7.204360243976251,-137.2237712151059,-8.1046476808697,-14.826645320582497,32.580543986177325,-11.896222967789395,"3.47","1.73",25,"102.7",-5,"93.6",2499,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.44",0.311,0.284,"0",1,0,0,2,10,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",205,"0.01","-0.086"
"FF","2023-07-01","94.3","-1.42","6.87","Verlander, Justin",596103,434378,,"called_strike",,,,,9,"Austin Slater grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.","R","R","R","NYM","SF","S",,,0,0,2023,"-0.53","1.58","0.4","2.12",,,,2,2,"Top",,,,,682626,,,5.875133374318283,-136.85217503189872,-10.043953946769403,-8.077522101663707,33.193262478637024,-10.179670280906382,"3.52","1.85",,,,"93.3",2475,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.41",,,,,,,,10,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",203,"0","-0.019"
"CU","2023-07-01","76.8","-1.61","7.06","Verlander, Justin",666165,434378,"field_out","hit_into_play",,,,,8,"Blake Sabol pops out to third baseman Brett Baty in foul territory.","R","L","R","NYM","SF","X",5,"popup",0,0,2023,"0.48","-0.96","-0.03","2.12",,,,1,2,"Top",89.03,183.59,,,682626,,,2.4700067314375214,-111.85845091555274,-1.666735814170384,3.468096208746761,22.217135491123756,-40.08153897377755,"3.55","1.74",78,"71.5",77,"76.1",2713,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.56",0.001,0,"0",1,0,0,3,9,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",43,"0.017","-0.169"
"SL","2023-07-01","87.8","-1.63","6.85","Verlander, Justin",642731,434378,"strikeout","swinging_strike",,,,,14,"Thairo Estrada strikes out swinging.","R","R","R","NYM","SF","S",2,,2,2,2023,"0.38","0.12","1.09","1.74",,,,0,2,"Top",,,,,682626,,,5.739801888491088,-127.71820805303854,-6.502181806544023,3.0976861616703038,25.07733918021288,-29.715283231704383,"3.41","1.66",,,,"87.3",2678,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.58",,,"0",1,0,0,,8,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0.023","-0.208"
"CU","2023-07-01","79.1","-1.39","6.89","Verlander, Justin",642731,434378,,"foul",,,,,5,"Thairo Estrada strikes out swinging.","R","R","R","NYM","SF","S",,,2,2,2023,"0.48","-0.96","0.26","2.32",,,,0,2,"Top",,,,,682626,,,2.6869935054015865,-115.2393261232623,-1.402824816983148,3.787368643796105,21.309000184167388,-40.70245931403549,"3.41","1.66",91,"86.8",5,"78.9",2709,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.43",,,,,,,,8,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",43,"0","0"
"CU","2023-07-01","79.8","-1.64","6.82","Verlander, Justin",642731,434378,,"ball",,,,,14,"Thairo Estrada strikes out swinging.","R","R","R","NYM","SF","B",,,1,2,2023,"0.53","-1.05","1.04","2.19",,,,0,2,"Top",,,,,682626,,,4.8497771144474,-116.1522864747754,-1.5016676107310618,3.9295356334295497,21.654400341781425,-41.574300099052984,"3.55","1.85",,,,"79.2",2752,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.62",,,,,,,,8,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",47,"0","0.037"
"FF","2023-07-01","95.1","-1.46","6.93","Verlander, Justin",642731,434378,,"ball",,,,,12,"Thairo Estrada strikes out swinging.","R","R","R","NYM","SF","B",,,0,2,2023,"-0.69","1.46","1.71","4.28",,,,0,2,"Top",,,,,682626,,,9.768954744861205,-138.1933728780498,-4.492347913718328,-11.098519890840016,31.283992829128493,-12.68751376306773,"3.58","1.82",,,,"94.2",2387,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.61",,,,,,,,8,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0","0.021"
"FF","2023-07-01","94.6","-1.45","6.95","Verlander, Justin",642731,434378,,"foul",,,,,8,"Thairo Estrada strikes out swinging.","R","R","R","NYM","SF","S",,,0,1,2023,"-0.96","1.58","-0.12","1.99",,,,0,2,"Top",,,,,682626,,,5.5497793592107385,-137.25903125280485,-10.662499880399801,-13.355525175069912,31.19854730841851,-9.960216861408076,"3.41","1.66",9,"101.7",-13,"93.7",2466,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.53",,,,,,,,8,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","-0.048"
"FF","2023-07-01","93.4","-1.56","6.96","Verlander, Justin",642731,434378,,"foul",,,,,1,"Thairo Estrada strikes out swinging.","R","R","R","NYM","SF","S",,,0,0,2023,"-0.61","1.44","-0.31","3.44",,,,0,2,"Top",,,,,682626,,,4.534105827646927,-135.93830401327028,-6.4477382316570475,-8.557589192207653,29.24072220224894,-13.092003409042162,"3.41","1.66",360,"107.7",23,"92.9",2419,"5.9",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.58",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","-0.038"
"FF","2023-07-01","95.5","-1.59","6.91","Verlander, Justin",672275,434378,"field_out","hit_into_play",,,,,2,"Patrick Bailey pops out to shortstop Francisco Lindor.","R","L","R","NYM","SF","X",6,"popup",0,2,2023,"-0.65","1.43","0.15","3.26",,,605204,2,1,"Top",118.86,117.97,,,682626,,,5.9872066197365665,-138.79893008954113,-7.094614125913405,-9.801810064334443,33.70201566860425,-12.320753057957376,"3.33","1.6",206,"94.5",62,"94.6",2447,"6",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.46",0.011,0.015,"0",1,0,0,3,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",211,"0.022","-0.161"
"FF","2023-07-01","94.5","-1.46","6.93","Verlander, Justin",672275,434378,,"foul",,,,,2,"Patrick Bailey pops out to shortstop Francisco Lindor.","R","L","R","NYM","SF","S",,,0,1,2023,"-0.6","1.48","0.09","2.86",,,605204,2,1,"Top",,,,,682626,,,5.335328120938736,-137.417911917079,-8.195314088160993,-8.732422779443507,30.04597854741177,-11.735435231960885,"3.33","1.6",128,"89",82,"94.2",2376,"6.1",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.4",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","-0.041"
"CU","2023-07-01","77.1","-1.64","7.05","Verlander, Justin",672275,434378,,"called_strike",,,,,9,"Patrick Bailey pops out to shortstop Francisco Lindor.","R","L","R","NYM","SF","S",,,0,0,2023,"0.91","-1.1","0.71","1.76",,,605204,2,1,"Top",,,,,682626,,,3.313205935053117,-112.25418821773374,-2.2995753557514287,7.105195123848831,19.920769194789283,-41.29045003923048,"3.43","1.65",,,,"76.5",2565,"5.8",717535,434378,682626,624413,641645,683146,596019,502054,607043,643446,"54.74",,,,,,,,4,1,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",40,"0","-0.038"
